year,region_id,policy_id,policy_label,total
2015,9,91,Alta Dirección,84964870.00
2015,9,92,Servicios de Carácter General,692808089.38
2015,9,93,Administración Financiera y Tributaria,60280328.31
2015,9,94,Transferencias a otras Administraciones Públicas,3330079115.94
2015,9,95,Deuda Pública,7003334188.79
2006,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,5034109.00
2006,11,21,Pensiones,5700000.00
2006,11,23,Servicios Sociales y Promoción Social,229277845.00
2006,11,24,Fomento del Empleo,303142799.00
2006,11,26,Acceso a la Vivienda y Fomento de la Edificación,109556025.00
2006,11,31,Sanidad,1334560709.00
2006,11,32,Educación,814741444.00
2006,11,33,Cultura,86868925.00
2006,11,41,"Agricultura, Pesca y Alimentación",637846407.00
2006,11,42,Industria y Energía,40368685.00
2006,11,43,"Comercio, Turismo y Pymes",158664805.00
2006,11,45,Infraestructuras,504142482.00
2006,11,46,"Investigación, Desarrollo e Innovación",35472905.00
2006,11,49,Otras Actuaciones de Carácter Económico,33200766.00
2006,11,91,Alta Dirección,15685580.00
2006,11,92,Servicios de Carácter General,97115362.00
2006,11,93,Administración Financiera y Tributaria,14899652.00
2006,11,95,Deuda Pública,112482926.00
2007,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,6164410.00
2007,11,21,Pensiones,4200000.00
2007,11,23,Servicios Sociales y Promoción Social,269753801.00
2007,11,24,Fomento del Empleo,322077466.00
2007,11,26,Acceso a la Vivienda y Fomento de la Edificación,120009825.00
2007,11,31,Sanidad,1459766660.00
2007,11,32,Educación,896688944.00
2007,11,33,Cultura,96603761.00
2007,11,41,"Agricultura, Pesca y Alimentación",672967180.00
2007,11,42,Industria y Energía,47139759.00
2007,11,43,"Comercio, Turismo y Pymes",183948483.00
2007,11,45,Infraestructuras,549435833.00
2007,11,46,"Investigación, Desarrollo e Innovación",56553853.00
2007,11,49,Otras Actuaciones de Carácter Económico,38601705.00
2007,11,91,Alta Dirección,16538132.00
2007,11,92,Servicios de Carácter General,122654963.00
2007,11,93,Administración Financiera y Tributaria,17728027.00
2007,11,95,Deuda Pública,112131256.00
2008,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,6831726.00
2008,11,14,Política Exterior,14675930.00
2008,11,21,Pensiones,3900000.00
2008,11,23,Servicios Sociales y Promoción Social,336461641.00
2008,11,24,Fomento del Empleo,312846822.00
2008,11,26,Acceso a la Vivienda y Fomento de la Edificación,138041709.00
2008,11,31,Sanidad,1599915385.00
2008,11,32,Educación,988868512.00
2008,11,33,Cultura,111816008.00
2008,11,41,"Agricultura, Pesca y Alimentación",701274023.00
2008,11,42,Industria y Energía,59410962.00
2008,11,43,"Comercio, Turismo y Pymes",185622366.00
2008,11,45,Infraestructuras,626604145.00
2008,11,46,"Investigación, Desarrollo e Innovación",86427063.00
2008,11,49,Otras Actuaciones de Carácter Económico,61936724.00
2008,11,91,Alta Dirección,34324168.00
2008,11,92,Servicios de Carácter General,130938062.00
2008,11,93,Administración Financiera y Tributaria,21594947.00
2008,11,95,Deuda Pública,107468943.00
2009,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,9646488.00
2009,11,14,Política Exterior,18492443.00
2009,11,21,Pensiones,3150000.00
2009,11,23,Servicios Sociales y Promoción Social,378883298.00
2009,11,24,Fomento del Empleo,324129695.00
2009,11,26,Acceso a la Vivienda y Fomento de la Edificación,136461260.00
2009,11,31,Sanidad,1717677876.00
2009,11,32,Educación,1050716245.00
2009,11,33,Cultura,122789274.00
2009,11,41,"Agricultura, Pesca y Alimentación",743347301.00
2009,11,42,Industria y Energía,62697877.00
2009,11,43,"Comercio, Turismo y Pymes",179170936.00
2009,11,45,Infraestructuras,632912809.00
2009,11,46,"Investigación, Desarrollo e Innovación",81866702.00
2009,11,49,Otras Actuaciones de Carácter Económico,32042462.00
2009,11,91,Alta Dirección,32546371.00
2009,11,92,Servicios de Carácter General,114714643.00
2009,11,93,Administración Financiera y Tributaria,21213226.00
2009,11,95,Deuda Pública,106985433.00
2010,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,7025271.00
2010,11,14,Política Exterior,18994701.00
2010,11,21,Pensiones,2800980.00
2010,11,23,Servicios Sociales y Promoción Social,452398518.00
2010,11,24,Fomento del Empleo,265043743.00
2010,11,26,Acceso a la Vivienda y Fomento de la Edificación,127759986.00
2010,11,31,Sanidad,1664332359.00
2010,11,32,Educación,1054023213.00
2010,11,33,Cultura,112986566.00
2010,11,41,"Agricultura, Pesca y Alimentación",751756496.00
2010,11,42,Industria y Energía,30064481.00
2010,11,43,"Comercio, Turismo y Pymes",119277288.00
2010,11,45,Infraestructuras,542709653.00
2010,11,46,"Investigación, Desarrollo e Innovación",83608173.00
2010,11,49,Otras Actuaciones de Carácter Económico,58448104.00
2010,11,91,Alta Dirección,30965251.00
2010,11,92,Servicios de Carácter General,133941243.00
2010,11,93,Administración Financiera y Tributaria,18404402.00
2010,11,95,Deuda Pública,146089493.00
2011,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,6411051.00
2011,11,14,Política Exterior,17226132.00
2011,11,21,Pensiones,2465785.00
2011,11,23,Servicios Sociales y Promoción Social,436486858.00
2011,11,24,Fomento del Empleo,237168413.00
2011,11,26,Acceso a la Vivienda y Fomento de la Edificación,95058406.00
2011,11,31,Sanidad,1539651579.00
2011,11,32,Educación,977220109.00
2011,11,33,Cultura,90404449.00
2011,11,41,"Agricultura, Pesca y Alimentación",736590194.00
2011,11,42,Industria y Energía,24880298.00
2011,11,43,"Comercio, Turismo y Pymes",109924943.00
2011,11,45,Infraestructuras,460133057.00
2011,11,46,"Investigación, Desarrollo e Innovación",61312230.00
2011,11,49,Otras Actuaciones de Carácter Económico,40112354.00
2011,11,91,Alta Dirección,27538265.00
2011,11,92,Servicios de Carácter General,123176982.00
2011,11,93,Administración Financiera y Tributaria,15630426.00
2011,11,95,Deuda Pública,189257340.00
2012,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,5787479.00
2012,11,14,Política Exterior,16706485.00
2012,11,21,Pensiones,2100000.00
2012,11,23,Servicios Sociales y Promoción Social,365676156.00
2012,11,24,Fomento del Empleo,221538131.00
2012,11,26,Acceso a la Vivienda y Fomento de la Edificación,72672166.00
2012,11,31,Sanidad,1480726425.00
2012,11,32,Educación,982634669.00
2012,11,33,Cultura,73322888.00
2012,11,41,"Agricultura, Pesca y Alimentación",715892484.00
2012,11,42,Industria y Energía,19015507.00
2012,11,43,"Comercio, Turismo y Pymes",100593866.00
2012,11,45,Infraestructuras,375058070.00
2012,11,46,"Investigación, Desarrollo e Innovación",62113158.00
2012,11,49,Otras Actuaciones de Carácter Económico,42354094.00
2012,11,91,Alta Dirección,23623898.00
2012,11,92,Servicios de Carácter General,108288458.00
2012,11,93,Administración Financiera y Tributaria,11150065.00
2012,11,95,Deuda Pública,235094547.00
2013,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,5021952.00
2013,11,14,Política Exterior,12348891.00
2013,11,21,Pensiones,1350000.00
2013,11,23,Servicios Sociales y Promoción Social,354266012.00
2013,11,24,Fomento del Empleo,218279378.00
2013,11,26,Acceso a la Vivienda y Fomento de la Edificación,51467998.00
2013,11,31,Sanidad,1284771952.00
2013,11,32,Educación,956217326.00
2013,11,33,Cultura,60282318.00
2013,11,41,"Agricultura, Pesca y Alimentación",742665237.00
2013,11,42,Industria y Energía,11780298.00
2013,11,43,"Comercio, Turismo y Pymes",98458353.00
2013,11,45,Infraestructuras,456476908.00
2013,11,46,"Investigación, Desarrollo e Innovación",52353946.00
2013,11,49,Otras Actuaciones de Carácter Económico,36920148.00
2013,11,91,Alta Dirección,22019356.00
2013,11,92,Servicios de Carácter General,109675825.00
2013,11,93,Administración Financiera y Tributaria,13279648.00
2013,11,95,Deuda Pública,303251282.00
2014,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,5762319.00
2014,11,14,Política Exterior,12788484.00
2014,11,21,Pensiones,3741025.00
2014,11,23,Servicios Sociales y Promoción Social,358839833.00
2014,11,24,Fomento del Empleo,226955320.00
2014,11,26,Acceso a la Vivienda y Fomento de la Edificación,45392910.00
2014,11,31,Sanidad,1297509738.00
2014,11,32,Educación,991601742.00
2014,11,33,Cultura,62963955.00
2014,11,41,"Agricultura, Pesca y Alimentación",772341122.00
2014,11,42,Industria y Energía,8630052.00
2014,11,43,"Comercio, Turismo y Pymes",101826550.00
2014,11,45,Infraestructuras,433956432.00
2014,11,46,"Investigación, Desarrollo e Innovación",72716304.00
2014,11,49,Otras Actuaciones de Carácter Económico,44009726.00
2014,11,91,Alta Dirección,22559582.00
2014,11,92,Servicios de Carácter General,111592193.00
2014,11,93,Administración Financiera y Tributaria,13783720.00
2014,11,95,Deuda Pública,435534313.00
2015,11,13,Seguridad Ciudadana e Instituciones Penitenciarias,7317379.00
2015,11,14,Política Exterior,13132322.00
2015,11,21,Pensiones,3218186.00
2015,11,23,Servicios Sociales y Promoción Social,403322299.00
2015,11,24,Fomento del Empleo,238069537.00
2015,11,26,Acceso a la Vivienda y Fomento de la Edificación,48234914.00
2015,11,31,Sanidad,1376856967.00
2015,11,32,Educación,1019830034.00
2015,11,33,Cultura,70846519.00
2015,11,41,"Agricultura, Pesca y Alimentación",815324673.00
2015,11,42,Industria y Energía,13899551.00
2015,11,43,"Comercio, Turismo y Pymes",106511787.00
2015,11,44,Subvenciones al Transporte,1908000.00
2015,11,45,Infraestructuras,505804772.00
2015,11,46,"Investigación, Desarrollo e Innovación",67680274.00
2015,11,49,Otras Actuaciones de Carácter Económico,44454673.00
2015,11,91,Alta Dirección,23747572.00
2015,11,92,Servicios de Carácter General,68927797.00
2015,11,93,Administración Financiera y Tributaria,16209069.00
2015,11,94,Transferencias a otras Administraciones Públicas,41807963.00
2015,11,95,Deuda Pública,478595272.00
2006,12,11,Justicia,87909668.00
2006,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,34573787.00
2006,12,14,Política Exterior,9328576.00
2006,12,21,Pensiones,50487443.00
2006,12,23,Servicios Sociales y Promoción Social,333580635.00
2006,12,24,Fomento del Empleo,279479591.00
2006,12,26,Acceso a la Vivienda y Fomento de la Edificación,228473716.00
2006,12,31,Sanidad,3157136837.00
2006,12,32,Educación,1992100698.00
2006,12,33,Cultura,186944910.00
2006,12,41,"Agricultura, Pesca y Alimentación",624772545.00
2006,12,42,Industria y Energía,212172606.00
2006,12,43,"Comercio, Turismo y Pymes",108430970.00
2006,12,45,Infraestructuras,785123186.00
2006,12,46,"Investigación, Desarrollo e Innovación",97191463.00
2006,12,49,Otras Actuaciones de Carácter Económico,31158266.00
2006,12,91,Alta Dirección,36697144.00
2006,12,92,Servicios de Carácter General,245012727.00
2006,12,93,Administración Financiera y Tributaria,75597302.00
2006,12,94,Transferencias a otras Administraciones Públicas,820282981.00
2006,12,95,Deuda Pública,514845979.00
2007,12,11,Justicia,94621964.00
2007,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,25429236.00
2007,12,14,Política Exterior,12321078.00
2007,12,21,Pensiones,22012377.00
2007,12,23,Servicios Sociales y Promoción Social,403725886.00
2007,12,24,Fomento del Empleo,306376556.00
2007,12,26,Acceso a la Vivienda y Fomento de la Edificación,239881087.00
2007,12,31,Sanidad,3388009984.00
2007,12,32,Educación,2161491400.00
2007,12,33,Cultura,202741141.00
2007,12,41,"Agricultura, Pesca y Alimentación",670150911.00
2007,12,42,Industria y Energía,221003244.00
2007,12,43,"Comercio, Turismo y Pymes",118747307.00
2007,12,45,Infraestructuras,843520207.00
2007,12,46,"Investigación, Desarrollo e Innovación",118741686.00
2007,12,49,Otras Actuaciones de Carácter Económico,62936166.00
2007,12,91,Alta Dirección,39163618.00
2007,12,92,Servicios de Carácter General,281952959.00
2007,12,93,Administración Financiera y Tributaria,77582016.00
2007,12,94,Transferencias a otras Administraciones Públicas,891355060.00
2007,12,95,Deuda Pública,602659911.00
2008,12,11,Justicia,99167373.00
2008,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,27934200.00
2008,12,14,Política Exterior,14903755.00
2008,12,21,Pensiones,300000.00
2008,12,23,Servicios Sociales y Promoción Social,514822430.00
2008,12,24,Fomento del Empleo,345675138.00
2008,12,26,Acceso a la Vivienda y Fomento de la Edificación,233993741.00
2008,12,31,Sanidad,3594350756.00
2008,12,32,Educación,2344303192.00
2008,12,33,Cultura,212830188.00
2008,12,41,"Agricultura, Pesca y Alimentación",695722140.00
2008,12,42,Industria y Energía,259349347.00
2008,12,43,"Comercio, Turismo y Pymes",119950636.00
2008,12,45,Infraestructuras,914460288.00
2008,12,46,"Investigación, Desarrollo e Innovación",130850096.00
2008,12,49,Otras Actuaciones de Carácter Económico,72713797.00
2008,12,91,Alta Dirección,42090491.00
2008,12,92,Servicios de Carácter General,287010932.00
2008,12,93,Administración Financiera y Tributaria,69120251.00
2008,12,94,Transferencias a otras Administraciones Públicas,956088955.00
2008,12,95,Deuda Pública,619309449.00
2009,12,11,Justicia,105132277.00
2009,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,26754488.00
2009,12,14,Política Exterior,15897404.00
2009,12,21,Pensiones,23056809.00
2009,12,23,Servicios Sociales y Promoción Social,547695611.00
2009,12,24,Fomento del Empleo,383225898.00
2009,12,26,Acceso a la Vivienda y Fomento de la Edificación,262141268.00
2009,12,31,Sanidad,3719796077.00
2009,12,32,Educación,2432112984.00
2009,12,33,Cultura,204590394.00
2009,12,41,"Agricultura, Pesca y Alimentación",680821069.00
2009,12,42,Industria y Energía,279700861.00
2009,12,43,"Comercio, Turismo y Pymes",120854940.00
2009,12,45,Infraestructuras,993728315.00
2009,12,46,"Investigación, Desarrollo e Innovación",142685053.00
2009,12,49,Otras Actuaciones de Carácter Económico,78931567.00
2009,12,91,Alta Dirección,41779283.00
2009,12,92,Servicios de Carácter General,308713606.00
2009,12,93,Administración Financiera y Tributaria,59455661.00
2009,12,94,Transferencias a otras Administraciones Públicas,971884095.00
2009,12,95,Deuda Pública,393043895.00
2010,12,11,Justicia,99465219.00
2010,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,24126737.00
2010,12,14,Política Exterior,13282367.00
2010,12,21,Pensiones,25956809.00
2010,12,23,Servicios Sociales y Promoción Social,611449619.00
2010,12,24,Fomento del Empleo,355499667.00
2010,12,26,Acceso a la Vivienda y Fomento de la Edificación,213281061.00
2010,12,31,Sanidad,3679881610.00
2010,12,32,Educación,2409629659.00
2010,12,33,Cultura,172821331.00
2010,12,41,"Agricultura, Pesca y Alimentación",659298731.00
2010,12,42,Industria y Energía,243470231.00
2010,12,43,"Comercio, Turismo y Pymes",116672645.00
2010,12,45,Infraestructuras,856917004.00
2010,12,46,"Investigación, Desarrollo e Innovación",134388602.00
2010,12,49,Otras Actuaciones de Carácter Económico,90479237.00
2010,12,91,Alta Dirección,37998063.00
2010,12,92,Servicios de Carácter General,282333369.00
2010,12,93,Administración Financiera y Tributaria,58520959.00
2010,12,94,Transferencias a otras Administraciones Públicas,927878464.00
2010,12,95,Deuda Pública,672577100.00
2011,12,11,Justicia,106291612.00
2011,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,21582475.00
2011,12,14,Política Exterior,10891449.00
2011,12,21,Pensiones,22846809.00
2011,12,23,Servicios Sociales y Promoción Social,590444796.00
2011,12,24,Fomento del Empleo,326360735.00
2011,12,26,Acceso a la Vivienda y Fomento de la Edificación,128838848.00
2011,12,31,Sanidad,3498387112.00
2011,12,32,Educación,2252146267.00
2011,12,33,Cultura,116441335.00
2011,12,41,"Agricultura, Pesca y Alimentación",515243809.00
2011,12,42,Industria y Energía,162589038.00
2011,12,43,"Comercio, Turismo y Pymes",77816822.00
2011,12,45,Infraestructuras,627335952.00
2011,12,46,"Investigación, Desarrollo e Innovación",114295466.00
2011,12,49,Otras Actuaciones de Carácter Económico,94709063.00
2011,12,91,Alta Dirección,36075237.00
2011,12,92,Servicios de Carácter General,230998570.00
2011,12,93,Administración Financiera y Tributaria,49863870.00
2011,12,94,Transferencias a otras Administraciones Públicas,119679062.00
2011,12,95,Deuda Pública,605175889.00
2012,12,11,Justicia,105463767.00
2012,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,25085049.00
2012,12,14,Política Exterior,9621346.00
2012,12,21,Pensiones,23821809.00
2012,12,23,Servicios Sociales y Promoción Social,582826213.00
2012,12,24,Fomento del Empleo,311817531.00
2012,12,26,Acceso a la Vivienda y Fomento de la Edificación,120933455.00
2012,12,31,Sanidad,3482112237.00
2012,12,32,Educación,2241092260.00
2012,12,33,Cultura,112866245.00
2012,12,41,"Agricultura, Pesca y Alimentación",522383859.00
2012,12,42,Industria y Energía,230022834.00
2012,12,43,"Comercio, Turismo y Pymes",73644383.00
2012,12,45,Infraestructuras,543386617.00
2012,12,46,"Investigación, Desarrollo e Innovación",117572100.00
2012,12,49,Otras Actuaciones de Carácter Económico,90832117.00
2012,12,91,Alta Dirección,35178183.00
2012,12,92,Servicios de Carácter General,226924700.00
2012,12,93,Administración Financiera y Tributaria,49767797.00
2012,12,94,Transferencias a otras Administraciones Públicas,121943659.00
2012,12,95,Deuda Pública,830590743.00
2013,12,11,Justicia,105705885.00
2013,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,20681726.00
2013,12,14,Política Exterior,6862070.00
2013,12,21,Pensiones,32757080.00
2013,12,23,Servicios Sociales y Promoción Social,528504039.00
2013,12,24,Fomento del Empleo,177533075.00
2013,12,26,Acceso a la Vivienda y Fomento de la Edificación,70081891.00
2013,12,31,Sanidad,3372228220.00
2013,12,32,Educación,2097435156.00
2013,12,33,Cultura,88213704.00
2013,12,41,"Agricultura, Pesca y Alimentación",478277876.00
2013,12,42,Industria y Energía,61596363.00
2013,12,43,"Comercio, Turismo y Pymes",219985027.00
2013,12,45,Infraestructuras,475125447.00
2013,12,46,"Investigación, Desarrollo e Innovación",103173790.00
2013,12,49,Otras Actuaciones de Carácter Económico,125774015.00
2013,12,91,Alta Dirección,33634524.00
2013,12,92,Servicios de Carácter General,206899942.00
2013,12,93,Administración Financiera y Tributaria,45942304.00
2013,12,94,Transferencias a otras Administraciones Públicas,118620048.00
2013,12,95,Deuda Pública,1110857232.00
2014,12,11,Justicia,110214070.00
2014,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,19562239.00
2014,12,14,Política Exterior,6548174.00
2014,12,21,Pensiones,39734380.00
2014,12,23,Servicios Sociales y Promoción Social,525629512.00
2014,12,24,Fomento del Empleo,160341431.00
2014,12,26,Acceso a la Vivienda y Fomento de la Edificación,49778480.00
2014,12,31,Sanidad,3397079845.00
2014,12,32,Educación,2032375865.00
2014,12,33,Cultura,86625747.00
2014,12,41,"Agricultura, Pesca y Alimentación",430161827.00
2014,12,42,Industria y Energía,82263700.00
2014,12,43,"Comercio, Turismo y Pymes",170107601.00
2014,12,45,Infraestructuras,451616532.00
2014,12,46,"Investigación, Desarrollo e Innovación",112550500.00
2014,12,49,Otras Actuaciones de Carácter Económico,117329805.00
2014,12,91,Alta Dirección,32327382.00
2014,12,92,Servicios de Carácter General,222679009.00
2014,12,93,Administración Financiera y Tributaria,45894079.00
2014,12,94,Transferencias a otras Administraciones Públicas,117411846.00
2014,12,95,Deuda Pública,2071115131.00
2015,12,11,Justicia,114183620.00
2015,12,13,Seguridad Ciudadana e Instituciones Penitenciarias,33585397.00
2015,12,14,Política Exterior,6643354.00
2015,12,21,Pensiones,47730908.00
2015,12,23,Servicios Sociales y Promoción Social,523541220.00
2015,12,24,Fomento del Empleo,169851989.00
2015,12,26,Acceso a la Vivienda y Fomento de la Edificación,57733774.00
2015,12,31,Sanidad,3408721490.00
2015,12,32,Educación,2035233056.00
2015,12,33,Cultura,83231831.00
2015,12,41,"Agricultura, Pesca y Alimentación",407612658.00
2015,12,42,Industria y Energía,83514846.00
2015,12,43,"Comercio, Turismo y Pymes",159491661.00
2015,12,44,Subvenciones al Transporte,9517093.00
2015,12,45,Infraestructuras,449348010.00
2015,12,46,"Investigación, Desarrollo e Innovación",122215080.00
2015,12,49,Otras Actuaciones de Carácter Económico,114857967.00
2015,12,91,Alta Dirección,32302457.00
2015,12,92,Servicios de Carácter General,252495077.00
2015,12,93,Administración Financiera y Tributaria,45988700.00
2015,12,94,Transferencias a otras Administraciones Públicas,117460806.00
2015,12,95,Deuda Pública,1515100598.00
2006,13,11,Justicia,323020086.00
2006,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,187418666.00
2006,13,14,Política Exterior,29544376.00
2006,13,23,Servicios Sociales y Promoción Social,1129448111.00
2006,13,24,Fomento del Empleo,525068903.00
2006,13,26,Acceso a la Vivienda y Fomento de la Edificación,461335563.00
2006,13,31,Sanidad,5986378065.00
2006,13,32,Educación,4267986804.00
2006,13,33,Cultura,273348025.00
2006,13,41,"Agricultura, Pesca y Alimentación",51550956.00
2006,13,42,Industria y Energía,26492426.00
2006,13,43,"Comercio, Turismo y Pymes",39912439.00
2006,13,45,Infraestructuras,1701071141.00
2006,13,46,"Investigación, Desarrollo e Innovación",123855902.00
2006,13,49,Otras Actuaciones de Carácter Económico,35295294.00
2006,13,91,Alta Dirección,36302804.00
2006,13,92,Servicios de Carácter General,581439334.00
2006,13,93,Administración Financiera y Tributaria,121457334.00
2006,13,94,Transferencias a otras Administraciones Públicas,56659309.00
2006,13,95,Deuda Pública,618551068.00
2007,13,11,Justicia,369547120.00
2007,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,227953615.00
2007,13,14,Política Exterior,34907524.00
2007,13,23,Servicios Sociales y Promoción Social,1258545441.00
2007,13,24,Fomento del Empleo,542750433.00
2007,13,26,Acceso a la Vivienda y Fomento de la Edificación,519875211.00
2007,13,31,Sanidad,6485247127.00
2007,13,32,Educación,4528485832.00
2007,13,33,Cultura,316002945.00
2007,13,41,"Agricultura, Pesca y Alimentación",51618417.00
2007,13,42,Industria y Energía,28061851.00
2007,13,43,"Comercio, Turismo y Pymes",42085638.00
2007,13,45,Infraestructuras,1941489618.00
2007,13,46,"Investigación, Desarrollo e Innovación",150257798.00
2007,13,49,Otras Actuaciones de Carácter Económico,37185228.00
2007,13,91,Alta Dirección,37581470.00
2007,13,92,Servicios de Carácter General,658381000.00
2007,13,93,Administración Financiera y Tributaria,143744912.00
2007,13,94,Transferencias a otras Administraciones Públicas,84510208.00
2007,13,95,Deuda Pública,711208013.00
2008,13,11,Justicia,469772279.00
2008,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,240592806.00
2008,13,14,Política Exterior,39534361.00
2008,13,23,Servicios Sociales y Promoción Social,1349018460.00
2008,13,24,Fomento del Empleo,549436172.00
2008,13,26,Acceso a la Vivienda y Fomento de la Edificación,540911816.00
2008,13,31,Sanidad,6877602853.00
2008,13,32,Educación,4701222488.00
2008,13,33,Cultura,306361253.00
2008,13,41,"Agricultura, Pesca y Alimentación",51524068.00
2008,13,42,Industria y Energía,27577202.00
2008,13,43,"Comercio, Turismo y Pymes",52976870.00
2008,13,45,Infraestructuras,1949046158.00
2008,13,46,"Investigación, Desarrollo e Innovación",156694700.00
2008,13,49,Otras Actuaciones de Carácter Económico,42000054.00
2008,13,91,Alta Dirección,41169357.00
2008,13,92,Servicios de Carácter General,612984967.00
2008,13,93,Administración Financiera y Tributaria,141233107.00
2008,13,94,Transferencias a otras Administraciones Públicas,70620747.00
2008,13,95,Deuda Pública,764334716.00
2009,13,11,Justicia,405335889.00
2009,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,283911182.00
2009,13,14,Política Exterior,40427197.00
2009,13,23,Servicios Sociales y Promoción Social,1402030654.00
2009,13,24,Fomento del Empleo,550261682.00
2009,13,26,Acceso a la Vivienda y Fomento de la Edificación,503906666.00
2009,13,31,Sanidad,7047430980.00
2009,13,32,Educación,4744670928.00
2009,13,33,Cultura,298367702.00
2009,13,42,Industria y Energía,27941367.00
2009,13,43,"Comercio, Turismo y Pymes",48693638.00
2009,13,45,Infraestructuras,2210183874.00
2009,13,46,"Investigación, Desarrollo e Innovación",150416975.00
2009,13,49,Otras Actuaciones de Carácter Económico,42389310.00
2009,13,91,Alta Dirección,47133886.00
2009,13,92,Servicios de Carácter General,714948301.00
2009,13,93,Administración Financiera y Tributaria,136070842.00
2009,13,94,Transferencias a otras Administraciones Públicas,56973002.00
2009,13,95,Deuda Pública,1272405939.00
2010,13,11,Justicia,415322995.00
2010,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,283992231.00
2010,13,14,Política Exterior,37335796.00
2010,13,23,Servicios Sociales y Promoción Social,1449832408.00
2010,13,24,Fomento del Empleo,530301342.00
2010,13,26,Acceso a la Vivienda y Fomento de la Edificación,427793418.00
2010,13,31,Sanidad,7010146715.00
2010,13,32,Educación,4709236526.00
2010,13,33,Cultura,233146553.00
2010,13,42,Industria y Energía,22746331.00
2010,13,43,"Comercio, Turismo y Pymes",40627150.00
2010,13,45,Infraestructuras,1926707345.00
2010,13,46,"Investigación, Desarrollo e Innovación",130784868.00
2010,13,49,Otras Actuaciones de Carácter Económico,38693861.00
2010,13,91,Alta Dirección,46561148.00
2010,13,92,Servicios de Carácter General,764518498.00
2010,13,93,Administración Financiera y Tributaria,101686167.00
2010,13,94,Transferencias a otras Administraciones Públicas,55828387.00
2010,13,95,Deuda Pública,986146388.00
2011,13,11,Justicia,410419648.00
2011,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,267988781.00
2011,13,14,Política Exterior,31861464.00
2011,13,23,Servicios Sociales y Promoción Social,1391412404.00
2011,13,24,Fomento del Empleo,529067990.00
2011,13,26,Acceso a la Vivienda y Fomento de la Edificación,328265139.00
2011,13,31,Sanidad,7069216347.00
2011,13,32,Educación,4481304065.00
2011,13,33,Cultura,200482239.00
2011,13,42,Industria y Energía,14051856.00
2011,13,43,"Comercio, Turismo y Pymes",30496147.00
2011,13,45,Infraestructuras,1784920214.00
2011,13,46,"Investigación, Desarrollo e Innovación",110040361.00
2011,13,49,Otras Actuaciones de Carácter Económico,33507536.00
2011,13,91,Alta Dirección,43531851.00
2011,13,92,Servicios de Carácter General,713284680.00
2011,13,93,Administración Financiera y Tributaria,90253979.00
2011,13,94,Transferencias a otras Administraciones Públicas,48986706.00
2011,13,95,Deuda Pública,1189236521.00
2012,13,11,Justicia,412456691.00
2012,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,247807663.00
2012,13,14,Política Exterior,2137763.00
2012,13,23,Servicios Sociales y Promoción Social,1415673059.00
2012,13,24,Fomento del Empleo,253394465.00
2012,13,26,Acceso a la Vivienda y Fomento de la Edificación,292176919.00
2012,13,31,Sanidad,7111507712.00
2012,13,32,Educación,4716348951.00
2012,13,33,Cultura,171455368.00
2012,13,42,Industria y Energía,14826929.00
2012,13,43,"Comercio, Turismo y Pymes",18163998.00
2012,13,45,Infraestructuras,1788881590.00
2012,13,46,"Investigación, Desarrollo e Innovación",138832810.00
2012,13,49,Otras Actuaciones de Carácter Económico,43306874.00
2012,13,91,Alta Dirección,43369321.00
2012,13,92,Servicios de Carácter General,3210404052.00
2012,13,93,Administración Financiera y Tributaria,76161794.00
2012,13,94,Transferencias a otras Administraciones Públicas,39701213.00
2012,13,95,Deuda Pública,2046162217.00
2013,13,11,Justicia,391165104.00
2013,13,13,Seguridad Ciudadana e Instituciones Penitenciarias,189558057.00
2013,13,14,Política Exterior,2776921.00
2013,13,23,Servicios Sociales y Promoción Social,1305069017.00
2013,13,24,Fomento del Empleo,229605071.00
2013,13,26,Acceso a la Vivienda y Fomento de la Edificación,206307946.00
2013,13,31,Sanidad,7072737170.00
2013,13,32,Educación,4141546839.00
2013,13,33,Cultura,130020712.00
2013,13,42,Industria y Energía,10567199.00
2013,13,43,"Comercio, Turismo y Pymes",10378337.00
2013,13,45,Infraestructuras,1419740180.00
